0.5256914213197968,0.4956181136920895,0.2630946212181286
0.5066566129032257,0.3338859558082828,0.1826257497160523
0.44805777777777733,0.30479698162465374,0.3384560486301629
0.5134460309278354,0.5755749389176715,0.5244017294114427
0.42237758793969854,0.769599811366352,0.6329294808914477
0.544217305699482,0.3999634924023929,0.4326365509922031
0.4909030813953488,0.3438307917543588,0.14452944183487
0.4803726315789471,0.5008952171760715,0.2766119857661234
0.49704620879120864,0.44694684773068843,0.6038371955007803
0.555379107142857,0.3425447904468824,0.12769922977127135
0.4748184037558685,0.5048166854246374,0.34019030144717843
0.4874966272189348,0.38486021556867483,0.4379606302981877
0.44526461928934025,0.6338122709111359,0.4884680235607461
0.4917761235955058,0.39842940654288855,0.17542697355174786
0.4717543783783785,0.35113376048692485,0.140500673738199
0.45000618556701005,0.3228530854010367,0.12232342070379651
0.49107977777777784,0.3643145644854241,0.43614544501214075
0.4601052941176469,0.334339017685138,0.311898103713045
0.4335058854166664,0.43700903887657616,0.37057842276050484
0.5239788235294118,0.3092530033750282,0.2562270130295208
0.45386954773869337,0.32407983839022475,0.28524345824175046
0.4860980423280422,0.5721265807552454,0.7232309381532523
0.5250316560509553,0.3452266488770504,0.25745551506215264
0.5352968156424579,0.34611086764283694,0.17847100102327315
0.41837896039603956,0.4159681808375384,0.1207777270561884
0.5578509039548023,0.5622228828579928,0.4677853974746982
0.42705904040404075,0.3419521282322404,0.1542634829415107
0.5301274025974024,0.46849375519576025,0.39387927941153916
0.5523615228426396,0.40497021651608384,0.41054380658784223
0.5410915606936412,0.46548169584886334,0.48259956781152874
